codigo_municipio,uf,nome_municipio,municipio_uf,,,,,,,,,,,,,,
3507456,São Paulo,Borebi,Borebi - São Paulo,,,,,,,,,,,,,,
3507506,São Paulo,Botucatu,Botucatu - São Paulo,,,,,,,,,,,,,,
3507605,São Paulo,Bragança Paulista,Bragança Paulista - São Paulo,,,,,,,,,,,,,,
3507704,São Paulo,Braúna,Braúna - São Paulo,,,,,,,,,,,,,,
3507753,São Paulo,Brejo Alegre,Brejo Alegre - São Paulo,,,,,,,,,,,,,,
3507803,São Paulo,Brodowski,Brodowski - São Paulo,,,,,,,,,,,,,,
3507902,São Paulo,Brotas,Brotas - São Paulo,,,,,,,,,,,,,,
3508009,São Paulo,Buri,Buri - São Paulo,,,,,,,,,,,,,,
3508108,São Paulo,Buritama,Buritama - São Paulo,,,,,,,,,,,,,,
3508207,São Paulo,Buritizal,Buritizal - São Paulo,,,,,,,,,,,,,,
3508306,São Paulo,Cabrália Paulista,Cabrália Paulista - São Paulo,,,,,,,,,,,,,,
3508405,São Paulo,Cabreúva,Cabreúva - São Paulo,,,,,,,,,,,,,,
3508504,São Paulo,Caçapava,Caçapava - São Paulo,,,,,,,,,,,,,,
3508603,São Paulo,Cachoeira Paulista,Cachoeira Paulista - São Paulo,,,,,,,,,,,,,,
3508702,São Paulo,Caconde,Caconde - São Paulo,,,,,,,,,,,,,,
3508801,São Paulo,Cafelândia,Cafelândia - São Paulo,,,,,,,,,,,,,,
3508900,São Paulo,Caiabu,Caiabu - São Paulo,,,,,,,,,,,,,,
3509007,São Paulo,Caieiras,Caieiras - São Paulo,,,,,,,,,,,,,,
3509106,São Paulo,Caiuá,Caiuá - São Paulo,,,,,,,,,,,,,,
3509205,São Paulo,Cajamar,Cajamar - São Paulo,,,,,,,,,,,,,,
3509254,São Paulo,Cajati,Cajati - São Paulo,,,,,,,,,,,,,,
3509304,São Paulo,Cajobi,Cajobi - São Paulo,,,,,,,,,,,,,,
3509403,São Paulo,Cajuru,Cajuru - São Paulo,,,,,,,,,,,,,,
3509452,São Paulo,Campina do Monte Alegre,Campina do Monte Alegre - São Paulo,,,,,,,,,,,,,,
3509502,São Paulo,Campinas,Campinas - São Paulo,,,,,,,,,,,,,,
3509601,São Paulo,Campo Limpo Paulista,Campo Limpo Paulista - São Paulo,,,,,,,,,,,,,,
3509700,São Paulo,Campos do Jordão,Campos do Jordão - São Paulo,,,,,,,,,,,,,,
3509809,São Paulo,Campos Novos Paulista,Campos Novos Paulista - São Paulo,,,,,,,,,,,,,,
3509908,São Paulo,Cananéia,Cananéia - São Paulo,,,,,,,,,,,,,,
3509957,São Paulo,Canas,Canas - São Paulo,,,,,,,,,,,,,,
3510005,São Paulo,Cândido Mota,Cândido Mota - São Paulo,,,,,,,,,,,,,,
3510104,São Paulo,Cândido Rodrigues,Cândido Rodrigues - São Paulo,,,,,,,,,,,,,,
3510153,São Paulo,Canitar,Canitar - São Paulo,,,,,,,,,,,,,,
3510203,São Paulo,Capão Bonito,Capão Bonito - São Paulo,,,,,,,,,,,,,,
3510302,São Paulo,Capela do Alto,Capela do Alto - São Paulo,,,,,,,,,,,,,,
3510401,São Paulo,Capivari,Capivari - São Paulo,,,,,,,,,,,,,,
3510500,São Paulo,Caraguatatuba,Caraguatatuba - São Paulo,,,,,,,,,,,,,,
3510609,São Paulo,Carapicuíba,Carapicuíba - São Paulo,,,,,,,,,,,,,,
3510708,São Paulo,Cardoso,Cardoso - São Paulo,,,,,,,,,,,,,,
3510807,São Paulo,Casa Branca,Casa Branca - São Paulo,,,,,,,,,,,,,,
3510906,São Paulo,Cássia dos Coqueiros,Cássia dos Coqueiros - São Paulo,,,,,,,,,,,,,,
3511003,São Paulo,Castilho,Castilho - São Paulo,,,,,,,,,,,,,,
3511102,São Paulo,Catanduva,Catanduva - São Paulo,,,,,,,,,,,,,,
3511201,São Paulo,Catiguá,Catiguá - São Paulo,,,,,,,,,,,,,,
3511300,São Paulo,Cedral,Cedral - São Paulo,,,,,,,,,,,,,,
3511409,São Paulo,Cerqueira César,Cerqueira César - São Paulo,,,,,,,,,,,,,,
3511508,São Paulo,Cerquilho,Cerquilho - São Paulo,,,,,,,,,,,,,,
3511607,São Paulo,Cesário Lange,Cesário Lange - São Paulo,,,,,,,,,,,,,,
3511706,São Paulo,Charqueada,Charqueada - São Paulo,,,,,,,,,,,,,,
3557204,São Paulo,Chavantes,Chavantes - São Paulo,,,,,,,,,,,,,,
3511904,São Paulo,Clementina,Clementina - São Paulo,,,,,,,,,,,,,,
3512001,São Paulo,Colina,Colina - São Paulo,,,,,,,,,,,,,,
3512100,São Paulo,Colômbia,Colômbia - São Paulo,,,,,,,,,,,,,,
3512209,São Paulo,Conchal,Conchal - São Paulo,,,,,,,,,,,,,,
3512308,São Paulo,Conchas,Conchas - São Paulo,,,,,,,,,,,,,,
3512407,São Paulo,Cordeirópolis,Cordeirópolis - São Paulo,,,,,,,,,,,,,,
3512506,São Paulo,Coroados,Coroados - São Paulo,,,,,,,,,,,,,,
3512605,São Paulo,Coronel Macedo,Coronel Macedo - São Paulo,,,,,,,,,,,,,,
3512704,São Paulo,Corumbataí,Corumbataí - São Paulo,,,,,,,,,,,,,,
3512803,São Paulo,Cosmópolis,Cosmópolis - São Paulo,,,,,,,,,,,,,,
3512902,São Paulo,Cosmorama,Cosmorama - São Paulo,,,,,,,,,,,,,,
3513009,São Paulo,Cotia,Cotia - São Paulo,,,,,,,,,,,,,,
3513108,São Paulo,Cravinhos,Cravinhos - São Paulo,,,,,,,,,,,,,,
3513207,São Paulo,Cristais Paulista,Cristais Paulista - São Paulo,,,,,,,,,,,,,,
3513306,São Paulo,Cruzália,Cruzália - São Paulo,,,,,,,,,,,,,,
3513405,São Paulo,Cruzeiro,Cruzeiro - São Paulo,,,,,,,,,,,,,,
3513504,São Paulo,Cubatão,Cubatão - São Paulo,,,,,,,,,,,,,,
3513603,São Paulo,Cunha,Cunha - São Paulo,,,,,,,,,,,,,,
3513702,São Paulo,Descalvado,Descalvado - São Paulo,,,,,,,,,,,,,,
3513801,São Paulo,Diadema,Diadema - São Paulo,,,,,,,,,,,,,,
3513850,São Paulo,Dirce Reis,Dirce Reis - São Paulo,,,,,,,,,,,,,,
3513900,São Paulo,Divinolândia,Divinolândia - São Paulo,,,,,,,,,,,,,,
3514007,São Paulo,Dobrada,Dobrada - São Paulo,,,,,,,,,,,,,,
3514106,São Paulo,Dois Córregos,Dois Córregos - São Paulo,,,,,,,,,,,,,,
3514205,São Paulo,Dolcinópolis,Dolcinópolis - São Paulo,,,,,,,,,,,,,,
3514304,São Paulo,Dourado,Dourado - São Paulo,,,,,,,,,,,,,,
3514403,São Paulo,Dracena,Dracena - São Paulo,,,,,,,,,,,,,,
3514502,São Paulo,Duartina,Duartina - São Paulo,,,,,,,,,,,,,,
3514601,São Paulo,Dumont,Dumont - São Paulo,,,,,,,,,,,,,,
3514700,São Paulo,Echaporã,Echaporã - São Paulo,,,,,,,,,,,,,,
3514809,São Paulo,Eldorado,Eldorado - São Paulo,,,,,,,,,,,,,,
3514908,São Paulo,Elias Fausto,Elias Fausto - São Paulo,,,,,,,,,,,,,,
3514924,São Paulo,Elisiário,Elisiário - São Paulo,,,,,,,,,,,,,,
3514957,São Paulo,Embaúba,Embaúba - São Paulo,,,,,,,,,,,,,,
3515004,São Paulo,Embu das Artes,Embu das Artes - São Paulo,,,,,,,,,,,,,,
3515103,São Paulo,Embu-Guaçu,Embu-Guaçu - São Paulo,,,,,,,,,,,,,,
3515129,São Paulo,Emilianópolis,Emilianópolis - São Paulo,,,,,,,,,,,,,,
3515152,São Paulo,Engenheiro Coelho,Engenheiro Coelho - São Paulo,,,,,,,,,,,,,,
3515186,São Paulo,Espírito Santo do Pinhal,Espírito Santo do Pinhal - São Paulo,,,,,,,,,,,,,,
3515194,São Paulo,Espírito Santo do Turvo,Espírito Santo do Turvo - São Paulo,,,,,,,,,,,,,,
3557303,São Paulo,Estiva Gerbi,Estiva Gerbi - São Paulo,,,,,,,,,,,,,,
3515301,São Paulo,Estrela do Norte,Estrela do Norte - São Paulo,,,,,,,,,,,,,,
3515202,São Paulo,Estrela d'Oeste,Estrela d'Oeste - São Paulo,,,,,,,,,,,,,,
3515350,São Paulo,Euclides da Cunha Paulista,Euclides da Cunha Paulista - São Paulo,,,,,,,,,,,,,,
3515400,São Paulo,Fartura,Fartura - São Paulo,,,,,,,,,,,,,,
3515608,São Paulo,Fernando Prestes,Fernando Prestes - São Paulo,,,,,,,,,,,,,,
3515509,São Paulo,Fernandópolis,Fernandópolis - São Paulo,,,,,,,,,,,,,,
3515657,São Paulo,Fernão,Fernão - São Paulo,,,,,,,,,,,,,,
3515707,São Paulo,Ferraz de Vasconcelos,Ferraz de Vasconcelos - São Paulo,,,,,,,,,,,,,,
3515806,São Paulo,Flora Rica,Flora Rica - São Paulo,,,,,,,,,,,,,,
3515905,São Paulo,Floreal,Floreal - São Paulo,,,,,,,,,,,,,,
3516002,São Paulo,Flórida Paulista,Flórida Paulista - São Paulo,,,,,,,,,,,,,,
3516101,São Paulo,Florínea,Florínea - São Paulo,,,,,,,,,,,,,,
3516200,São Paulo,Franca,Franca - São Paulo,,,,,,,,,,,,,,
3516309,São Paulo,Francisco Morato,Francisco Morato - São Paulo,,,,,,,,,,,,,,
3516408,São Paulo,Franco da Rocha,Franco da Rocha - São Paulo,,,,,,,,,,,,,,
3516507,São Paulo,Gabriel Monteiro,Gabriel Monteiro - São Paulo,,,,,,,,,,,,,,
3516606,São Paulo,Gália,Gália - São Paulo,,,,,,,,,,,,,,
3516705,São Paulo,Garça,Garça - São Paulo,,,,,,,,,,,,,,
3516804,São Paulo,Gastão Vidigal,Gastão Vidigal - São Paulo,,,,,,,,,,,,,,
3516853,São Paulo,Gavião Peixoto,Gavião Peixoto - São Paulo,,,,,,,,,,,,,,
3516903,São Paulo,General Salgado,General Salgado - São Paulo,,,,,,,,,,,,,,
3517000,São Paulo,Getulina,Getulina - São Paulo,,,,,,,,,,,,,,
3517109,São Paulo,Glicério,Glicério - São Paulo,,,,,,,,,,,,,,
3517208,São Paulo,Guaiçara,Guaiçara - São Paulo,,,,,,,,,,,,,,
3517307,São Paulo,Guaimbê,Guaimbê - São Paulo,,,,,,,,,,,,,,
3517406,São Paulo,Guaíra,Guaíra - São Paulo,,,,,,,,,,,,,,
3517505,São Paulo,Guapiaçu,Guapiaçu - São Paulo,,,,,,,,,,,,,,
3517604,São Paulo,Guapiara,Guapiara - São Paulo,,,,,,,,,,,,,,
3517703,São Paulo,Guará,Guará - São Paulo,,,,,,,,,,,,,,
3517802,São Paulo,Guaraçaí,Guaraçaí - São Paulo,,,,,,,,,,,,,,
3517901,São Paulo,Guaraci,Guaraci - São Paulo,,,,,,,,,,,,,,
3518008,São Paulo,Guarani d'Oeste,Guarani d'Oeste - São Paulo,,,,,,,,,,,,,,
3518107,São Paulo,Guarantã,Guarantã - São Paulo,,,,,,,,,,,,,,
3518206,São Paulo,Guararapes,Guararapes - São Paulo,,,,,,,,,,,,,,
3518305,São Paulo,Guararema,Guararema - São Paulo,,,,,,,,,,,,,,
3518404,São Paulo,Guaratinguetá,Guaratinguetá - São Paulo,,,,,,,,,,,,,,
3518503,São Paulo,Guareí,Guareí - São Paulo,,,,,,,,,,,,,,
3518602,São Paulo,Guariba,Guariba - São Paulo,,,,,,,,,,,,,,
3518701,São Paulo,Guarujá,Guarujá - São Paulo,,,,,,,,,,,,,,
3518800,São Paulo,Guarulhos,Guarulhos - São Paulo,,,,,,,,,,,,,,
3518859,São Paulo,Guatapará,Guatapará - São Paulo,,,,,,,,,,,,,,
3518909,São Paulo,Guzolândia,Guzolândia - São Paulo,,,,,,,,,,,,,,
3519006,São Paulo,Herculândia,Herculândia - São Paulo,,,,,,,,,,,,,,
3519055,São Paulo,Holambra,Holambra - São Paulo,,,,,,,,,,,,,,
3519071,São Paulo,Hortolândia,Hortolândia - São Paulo,,,,,,,,,,,,,,
3519105,São Paulo,Iacanga,Iacanga - São Paulo,,,,,,,,,,,,,,
3519204,São Paulo,Iacri,Iacri - São Paulo,,,,,,,,,,,,,,
3519253,São Paulo,Iaras,Iaras - São Paulo,,,,,,,,,,,,,,
3519303,São Paulo,Ibaté,Ibaté - São Paulo,,,,,,,,,,,,,,
3519402,São Paulo,Ibirá,Ibirá - São Paulo,,,,,,,,,,,,,,
3519501,São Paulo,Ibirarema,Ibirarema - São Paulo,,,,,,,,,,,,,,
3519600,São Paulo,Ibitinga,Ibitinga - São Paulo,,,,,,,,,,,,,,
3519709,São Paulo,Ibiúna,Ibiúna - São Paulo,,,,,,,,,,,,,,
3519808,São Paulo,Icém,Icém - São Paulo,,,,,,,,,,,,,,
3519907,São Paulo,Iepê,Iepê - São Paulo,,,,,,,,,,,,,,
3520004,São Paulo,Igaraçu do Tietê,Igaraçu do Tietê - São Paulo,,,,,,,,,,,,,,
3520103,São Paulo,Igarapava,Igarapava - São Paulo,,,,,,,,,,,,,,
3520202,São Paulo,Igaratá,Igaratá - São Paulo,,,,,,,,,,,,,,
3520301,São Paulo,Iguape,Iguape - São Paulo,,,,,,,,,,,,,,
3520426,São Paulo,Ilha Comprida,Ilha Comprida - São Paulo,,,,,,,,,,,,,,
3520442,São Paulo,Ilha Solteira,Ilha Solteira - São Paulo,,,,,,,,,,,,,,
3520400,São Paulo,Ilhabela,Ilhabela - São Paulo,,,,,,,,,,,,,,
3520509,São Paulo,Indaiatuba,Indaiatuba - São Paulo,,,,,,,,,,,,,,
3520608,São Paulo,Indiana,Indiana - São Paulo,,,,,,,,,,,,,,
3520707,São Paulo,Indiaporã,Indiaporã - São Paulo,,,,,,,,,,,,,,
3520806,São Paulo,Inúbia Paulista,Inúbia Paulista - São Paulo,,,,,,,,,,,,,,
3520905,São Paulo,Ipaussu,Ipaussu - São Paulo,,,,,,,,,,,,,,
3521002,São Paulo,Iperó,Iperó - São Paulo,,,,,,,,,,,,,,
3521101,São Paulo,Ipeúna,Ipeúna - São Paulo,,,,,,,,,,,,,,
3521150,São Paulo,Ipiguá,Ipiguá - São Paulo,,,,,,,,,,,,,,
3521200,São Paulo,Iporanga,Iporanga - São Paulo,,,,,,,,,,,,,,
3521309,São Paulo,Ipuã,Ipuã - São Paulo,,,,,,,,,,,,,,
3521408,São Paulo,Iracemápolis,Iracemápolis - São Paulo,,,,,,,,,,,,,,
3521507,São Paulo,Irapuã,Irapuã - São Paulo,,,,,,,,,,,,,,
3521606,São Paulo,Irapuru,Irapuru - São Paulo,,,,,,,,,,,,,,
3521705,São Paulo,Itaberá,Itaberá - São Paulo,,,,,,,,,,,,,,
3521804,São Paulo,Itaí,Itaí - São Paulo,,,,,,,,,,,,,,
3521903,São Paulo,Itajobi,Itajobi - São Paulo,,,,,,,,,,,,,,
3522000,São Paulo,Itaju,Itaju - São Paulo,,,,,,,,,,,,,,
3522109,São Paulo,Itanhaém,Itanhaém - São Paulo,,,,,,,,,,,,,,
3522158,São Paulo,Itaoca,Itaoca - São Paulo,,,,,,,,,,,,,,
3522208,São Paulo,Itapecerica da Serra,Itapecerica da Serra - São Paulo,,,,,,,,,,,,,,
3522307,São Paulo,Itapetininga,Itapetininga - São Paulo,,,,,,,,,,,,,,
3522406,São Paulo,Itapeva,Itapeva - São Paulo,,,,,,,,,,,,,,
3522505,São Paulo,Itapevi,Itapevi - São Paulo,,,,,,,,,,,,,,
3522604,São Paulo,Itapira,Itapira - São Paulo,,,,,,,,,,,,,,
3522653,São Paulo,Itapirapuã Paulista,Itapirapuã Paulista - São Paulo,,,,,,,,,,,,,,
3522703,São Paulo,Itápolis,Itápolis - São Paulo,,,,,,,,,,,,,,
3522802,São Paulo,Itaporanga,Itaporanga - São Paulo,,,,,,,,,,,,,,
3522901,São Paulo,Itapuí,Itapuí - São Paulo,,,,,,,,,,,,,,
3523008,São Paulo,Itapura,Itapura - São Paulo,,,,,,,,,,,,,,
3523107,São Paulo,Itaquaquecetuba,Itaquaquecetuba - São Paulo,,,,,,,,,,,,,,
3523206,São Paulo,Itararé,Itararé - São Paulo,,,,,,,,,,,,,,
3523305,São Paulo,Itariri,Itariri - São Paulo,,,,,,,,,,,,,,
3523404,São Paulo,Itatiba,Itatiba - São Paulo,,,,,,,,,,,,,,
3523503,São Paulo,Itatinga,Itatinga - São Paulo,,,,,,,,,,,,,,
3523602,São Paulo,Itirapina,Itirapina - São Paulo,,,,,,,,,,,,,,
3523701,São Paulo,Itirapuã,Itirapuã - São Paulo,,,,,,,,,,,,,,
3523800,São Paulo,Itobi,Itobi - São Paulo,,,,,,,,,,,,,,
3523909,São Paulo,Itu,Itu - São Paulo,,,,,,,,,,,,,,
3524006,São Paulo,Itupeva,Itupeva - São Paulo,,,,,,,,,,,,,,
3524105,São Paulo,Ituverava,Ituverava - São Paulo,,,,,,,,,,,,,,
3524204,São Paulo,Jaborandi,Jaborandi - São Paulo,,,,,,,,,,,,,,
3524303,São Paulo,Jaboticabal,Jaboticabal - São Paulo,,,,,,,,,,,,,,
3524402,São Paulo,Jacareí,Jacareí - São Paulo,,,,,,,,,,,,,,
3524501,São Paulo,Jaci,Jaci - São Paulo,,,,,,,,,,,,,,
3524600,São Paulo,Jacupiranga,Jacupiranga - São Paulo,,,,,,,,,,,,,,
3524709,São Paulo,Jaguariúna,Jaguariúna - São Paulo,,,,,,,,,,,,,,
3524808,São Paulo,Jales,Jales - São Paulo,,,,,,,,,,,,,,
3524907,São Paulo,Jambeiro,Jambeiro - São Paulo,,,,,,,,,,,,,,
3525003,São Paulo,Jandira,Jandira - São Paulo,,,,,,,,,,,,,,
3525102,São Paulo,Jardinópolis,Jardinópolis - São Paulo,,,,,,,,,,,,,,
3525201,São Paulo,Jarinu,Jarinu - São Paulo,,,,,,,,,,,,,,
3525300,São Paulo,Jaú,Jaú - São Paulo,,,,,,,,,,,,,,
3525409,São Paulo,Jeriquara,Jeriquara - São Paulo,,,,,,,,,,,,,,
3525508,São Paulo,Joanópolis,Joanópolis - São Paulo,,,,,,,,,,,,,,
3525607,São Paulo,João Ramalho,João Ramalho - São Paulo,,,,,,,,,,,,,,
3525706,São Paulo,José Bonifácio,José Bonifácio - São Paulo,,,,,,,,,,,,,,
3525805,São Paulo,Júlio Mesquita,Júlio Mesquita - São Paulo,,,,,,,,,,,,,,
3525854,São Paulo,Jumirim,Jumirim - São Paulo,,,,,,,,,,,,,,
3525904,São Paulo,Jundiaí,Jundiaí - São Paulo,,,,,,,,,,,,,,
3526001,São Paulo,Junqueirópolis,Junqueirópolis - São Paulo,,,,,,,,,,,,,,
3526100,São Paulo,Juquiá,Juquiá - São Paulo,,,,,,,,,,,,,,
3526209,São Paulo,Juquitiba,Juquitiba - São Paulo,,,,,,,,,,,,,,
3526308,São Paulo,Lagoinha,Lagoinha - São Paulo,,,,,,,,,,,,,,
3526407,São Paulo,Laranjal Paulista,Laranjal Paulista - São Paulo,,,,,,,,,,,,,,
3526506,São Paulo,Lavínia,Lavínia - São Paulo,,,,,,,,,,,,,,
3526605,São Paulo,Lavrinhas,Lavrinhas - São Paulo,,,,,,,,,,,,,,
3526704,São Paulo,Leme,Leme - São Paulo,,,,,,,,,,,,,,
3526803,São Paulo,Lençóis Paulista,Lençóis Paulista - São Paulo,,,,,,,,,,,,,,
3526902,São Paulo,Limeira,Limeira - São Paulo,,,,,,,,,,,,,,
3527009,São Paulo,Lindóia,Lindóia - São Paulo,,,,,,,,,,,,,,
3527108,São Paulo,Lins,Lins - São Paulo,,,,,,,,,,,,,,
3527207,São Paulo,Lorena,Lorena - São Paulo,,,,,,,,,,,,,,
3527256,São Paulo,Lourdes,Lourdes - São Paulo,,,,,,,,,,,,,,
3527306,São Paulo,Louveira,Louveira - São Paulo,,,,,,,,,,,,,,
3527405,São Paulo,Lucélia,Lucélia - São Paulo,,,,,,,,,,,,,,
3527504,São Paulo,Lucianópolis,Lucianópolis - São Paulo,,,,,,,,,,,,,,
3527603,São Paulo,Luís Antônio,Luís Antônio - São Paulo,,,,,,,,,,,,,,
3527702,São Paulo,Luiziânia,Luiziânia - São Paulo,,,,,,,,,,,,,,
3527801,São Paulo,Lupércio,Lupércio - São Paulo,,,,,,,,,,,,,,
3527900,São Paulo,Lutécia,Lutécia - São Paulo,,,,,,,,,,,,,,
3528007,São Paulo,Macatuba,Macatuba - São Paulo,,,,,,,,,,,,,,
3528106,São Paulo,Macaubal,Macaubal - São Paulo,,,,,,,,,,,,,,
3528205,São Paulo,Macedônia,Macedônia - São Paulo,,,,,,,,,,,,,,
3528304,São Paulo,Magda,Magda - São Paulo,,,,,,,,,,,,,,
3528403,São Paulo,Mairinque,Mairinque - São Paulo,,,,,,,,,,,,,,
3528502,São Paulo,Mairiporã,Mairiporã - São Paulo,,,,,,,,,,,,,,
3528601,São Paulo,Manduri,Manduri - São Paulo,,,,,,,,,,,,,,
3528700,São Paulo,Marabá Paulista,Marabá Paulista - São Paulo,,,,,,,,,,,,,,
3528809,São Paulo,Maracaí,Maracaí - São Paulo,,,,,,,,,,,,,,
3528858,São Paulo,Marapoama,Marapoama - São Paulo,,,,,,,,,,,,,,
3528908,São Paulo,Mariápolis,Mariápolis - São Paulo,,,,,,,,,,,,,,
3529005,São Paulo,Marília,Marília - São Paulo,,,,,,,,,,,,,,
3529104,São Paulo,Marinópolis,Marinópolis - São Paulo,,,,,,,,,,,,,,
3529203,São Paulo,Martinópolis,Martinópolis - São Paulo,,,,,,,,,,,,,,
3529302,São Paulo,Matão,Matão - São Paulo,,,,,,,,,,,,,,
3529401,São Paulo,Mauá,Mauá - São Paulo,,,,,,,,,,,,,,
3529500,São Paulo,Mendonça,Mendonça - São Paulo,,,,,,,,,,,,,,
3529609,São Paulo,Meridiano,Meridiano - São Paulo,,,,,,,,,,,,,,
3529658,São Paulo,Mesópolis,Mesópolis - São Paulo,,,,,,,,,,,,,,
3529708,São Paulo,Miguelópolis,Miguelópolis - São Paulo,,,,,,,,,,,,,,
3529807,São Paulo,Mineiros do Tietê,Mineiros do Tietê - São Paulo,,,,,,,,,,,,,,
3530003,São Paulo,Mira Estrela,Mira Estrela - São Paulo,,,,,,,,,,,,,,
3529906,São Paulo,Miracatu,Miracatu - São Paulo,,,,,,,,,,,,,,
3530102,São Paulo,Mirandópolis,Mirandópolis - São Paulo,,,,,,,,,,,,,,
3530201,São Paulo,Mirante do Paranapanema,Mirante do Paranapanema - São Paulo,,,,,,,,,,,,,,
3530300,São Paulo,Mirassol,Mirassol - São Paulo,,,,,,,,,,,,,,
3530409,São Paulo,Mirassolândia,Mirassolândia - São Paulo,,,,,,,,,,,,,,
3530508,São Paulo,Mococa,Mococa - São Paulo,,,,,,,,,,,,,,
3530607,São Paulo,Mogi das Cruzes,Mogi das Cruzes - São Paulo,,,,,,,,,,,,,,
3530706,São Paulo,Mogi Guaçu,Mogi Guaçu - São Paulo,,,,,,,,,,,,,,
3530805,São Paulo,Mogi Mirim,Mogi Mirim - São Paulo,,,,,,,,,,,,,,
3530904,São Paulo,Mombuca,Mombuca - São Paulo,,,,,,,,,,,,,,
3531001,São Paulo,Monções,Monções - São Paulo,,,,,,,,,,,,,,
3531100,São Paulo,Mongaguá,Mongaguá - São Paulo,,,,,,,,,,,,,,
3531209,São Paulo,Monte Alegre do Sul,Monte Alegre do Sul - São Paulo,,,,,,,,,,,,,,
3531308,São Paulo,Monte Alto,Monte Alto - São Paulo,,,,,,,,,,,,,,
3531407,São Paulo,Monte Aprazível,Monte Aprazível - São Paulo,,,,,,,,,,,,,,
3531506,São Paulo,Monte Azul Paulista,Monte Azul Paulista - São Paulo,,,,,,,,,,,,,,
3531605,São Paulo,Monte Castelo,Monte Castelo - São Paulo,,,,,,,,,,,,,,
3531803,São Paulo,Monte Mor,Monte Mor - São Paulo,,,,,,,,,,,,,,
3531704,São Paulo,Monteiro Lobato,Monteiro Lobato - São Paulo,,,,,,,,,,,,,,
3531902,São Paulo,Morro Agudo,Morro Agudo - São Paulo,,,,,,,,,,,,,,
3532009,São Paulo,Morungaba,Morungaba - São Paulo,,,,,,,,,,,,,,
3532058,São Paulo,Motuca,Motuca - São Paulo,,,,,,,,,,,,,,
3532108,São Paulo,Murutinga do Sul,Murutinga do Sul - São Paulo,,,,,,,,,,,,,,
3532157,São Paulo,Nantes,Nantes - São Paulo,,,,,,,,,,,,,,
3532207,São Paulo,Narandiba,Narandiba - São Paulo,,,,,,,,,,,,,,
3532306,São Paulo,Natividade da Serra,Natividade da Serra - São Paulo,,,,,,,,,,,,,,
3532405,São Paulo,Nazaré Paulista,Nazaré Paulista - São Paulo,,,,,,,,,,,,,,
3532504,São Paulo,Neves Paulista,Neves Paulista - São Paulo,,,,,,,,,,,,,,
3532603,São Paulo,Nhandeara,Nhandeara - São Paulo,,,,,,,,,,,,,,
3532702,São Paulo,Nipoã,Nipoã - São Paulo,,,,,,,,,,,,,,
3532801,São Paulo,Nova Aliança,Nova Aliança - São Paulo,,,,,,,,,,,,,,
3532827,São Paulo,Nova Campina,Nova Campina - São Paulo,,,,,,,,,,,,,,
3532843,São Paulo,Nova Canaã Paulista,Nova Canaã Paulista - São Paulo,,,,,,,,,,,,,,
3532868,São Paulo,Nova Castilho,Nova Castilho - São Paulo,,,,,,,,,,,,,,
3532900,São Paulo,Nova Europa,Nova Europa - São Paulo,,,,,,,,,,,,,,
3533007,São Paulo,Nova Granada,Nova Granada - São Paulo,,,,,,,,,,,,,,
3533106,São Paulo,Nova Guataporanga,Nova Guataporanga - São Paulo,,,,,,,,,,,,,,
3533205,São Paulo,Nova Independência,Nova Independência - São Paulo,,,,,,,,,,,,,,
3533304,São Paulo,Nova Luzitânia,Nova Luzitânia - São Paulo,,,,,,,,,,,,,,
3533403,São Paulo,Nova Odessa,Nova Odessa - São Paulo,,,,,,,,,,,,,,
3533254,São Paulo,Novais,Novais - São Paulo,,,,,,,,,,,,,,
3533502,São Paulo,Novo Horizonte,Novo Horizonte - São Paulo,,,,,,,,,,,,,,
3533601,São Paulo,Nuporanga,Nuporanga - São Paulo,,,,,,,,,,,,,,
3533700,São Paulo,Ocauçu,Ocauçu - São Paulo,,,,,,,,,,,,,,
3533809,São Paulo,Óleo,Óleo - São Paulo,,,,,,,,,,,,,,
3533908,São Paulo,Olímpia,Olímpia - São Paulo,,,,,,,,,,,,,,
3534005,São Paulo,Onda Verde,Onda Verde - São Paulo,,,,,,,,,,,,,,
3534104,São Paulo,Oriente,Oriente - São Paulo,,,,,,,,,,,,,,
3534203,São Paulo,Orindiúva,Orindiúva - São Paulo,,,,,,,,,,,,,,
3534302,São Paulo,Orlândia,Orlândia - São Paulo,,,,,,,,,,,,,,
3534401,São Paulo,Osasco,Osasco - São Paulo,,,,,,,,,,,,,,
3534500,São Paulo,Oscar Bressane,Oscar Bressane - São Paulo,,,,,,,,,,,,,,
3534609,São Paulo,Osvaldo Cruz,Osvaldo Cruz - São Paulo,,,,,,,,,,,,,,
3534708,São Paulo,Ourinhos,Ourinhos - São Paulo,,,,,,,,,,,,,,
3534807,São Paulo,Ouro Verde,Ouro Verde - São Paulo,,,,,,,,,,,,,,
3534757,São Paulo,Ouroeste,Ouroeste - São Paulo,,,,,,,,,,,,,,
3534906,São Paulo,Pacaembu,Pacaembu - São Paulo,,,,,,,,,,,,,,
3535002,São Paulo,Palestina,Palestina - São Paulo,,,,,,,,,,,,,,
3535101,São Paulo,Palmares Paulista,Palmares Paulista - São Paulo,,,,,,,,,,,,,,
3535200,São Paulo,Palmeira d'Oeste,Palmeira d'Oeste - São Paulo,,,,,,,,,,,,,,
3535309,São Paulo,Palmital,Palmital - São Paulo,,,,,,,,,,,,,,
3535408,São Paulo,Panorama,Panorama - São Paulo,,,,,,,,,,,,,,
